4.85,-6.6656e-05,-0.0014742
4.86,-8.1398e-05,-0.0014742
4.87,-9.614e-05,-0.0014742
4.88,-0.00011088,-0.0014742
4.89,-0.00012562,-0.0014742
4.9,-0.00014037,-0.0014742
4.91,-0.00015511,-0.0014742
4.92,-0.00016985,-0.0014742
4.93,-0.00018459,-0.0014742
4.94,-0.00019933,-0.0014742
4.95,-0.00021408,-0.0014742
4.96,-0.00022882,-0.0014742
4.97,-0.00024356,-0.0014742
4.98,-0.0002583,-0.0014742
4.99,-0.00027304,-0.0014742
5,-0.00028779,-0.0014742
5,-0.00028779,-0.0014742
